customerID,Gender,Elderly,Married,Dependents,Time_as_a_customer,PhoneService,Internet_Service,Security_Service,Technical_Support,StreamingTV,Contract_type,Payment_Method,Monthly_Payment,Total_Paid,Churn
0621-JFHOL,f,0,0,0,10,1.0,dsl,0,1,0,two year,mailed check,65.60756321839081,299.05,0.0
9903-LYSAB,m,0,1,0,18,1.0,fiber optic,0,0,0,month-to-month,electronic check,65.60756321839081,1305.95,0.0
0094-OIFMO,f,1,0,0,11,1.0,fiber optic,0,0,1,month-to-month,electronic check,65.60756321839081,1120.3,1.0
9227-UAQFT,m,0,0,0,16,1.0,no,0,0,0,two year,mailed check,65.60756321839081,284.35,0.0
7301-ABVAD,f,0,0,0,72,1.0,dsl,0,1,1,two year,bank transfer (automatic),65.60756321839081,6350.5,0.0
6614-FHDBO,m,0,0,0,72,1.0,fiber optic,0,1,1,two year,bank transfer (automatic),65.60756321839081,7878.3,0.0
7576-ASEJU,f,0,1,1,41,1.0,dsl,1,1,1,one year,credit card (automatic),65.60756321839081,3187.65,0.0
9058-HRZSV,f,1,1,0,65,1.0,fiber optic,1,0,0,month-to-month,electronic check,65.60756321839081,6126.15,0.0
4522-AKYLR,f,1,0,0,13,1.0,dsl,0,0,0,month-to-month,electronic check,65.60756321839081,731.3,0.0
0221-WMXNQ,m,1,0,0,4,1.0,fiber optic,1,0,0,month-to-month,electronic check,65.60756321839081,273.4,0.0
0303-UNCIP,m,0,0,0,41,1.0,dsl,0,0,0,one year,mailed check,65.60756321839081,2531.8,0.0
9947-OTFQU,m,1,0,0,15,1.0,fiber optic,0,0,0,month-to-month,electronic check,65.60756321839081,1074.3,1.0
0322-YINQP,m,0,0,0,1,1.0,dsl,1,0,0,month-to-month,mailed check,65.60756321839081,48.55,1.0
0959-WHOKV,m,0,0,0,42,1.0,fiber optic,1,0,0,one year,electronic check,65.60756321839081,4298.45,0.0
4075-JFPGR,f,0,1,0,51,1.0,fiber optic,1,0,1,one year,electronic check,65.60756321839081,4619.55,0.0
4629-NRXKX,f,0,1,1,2,1.0,fiber optic,0,0,0,month-to-month,electronic check,65.60756321839081,147.15,1.0
9514-JDSKI,m,1,1,0,1,1.0,dsl,0,0,1,month-to-month,electronic check,65.60756321839081,40.2,1.0
3282-ZISZV,m,0,0,1,32,1.0,dsl,0,1,1,one year,credit card (automatic),65.60756321839081,2633.3,0.0
3675-YDUPJ,m,0,0,0,10,1.0,no,0,0,0,month-to-month,mailed check,65.60756321839081,193.05,0.0
4111-BNXIF,f,0,1,1,67,1.0,dsl,0,1,1,two year,electronic check,65.60756321839081,4103.9,0.0
7017-VFHAY,f,0,1,1,61,1.0,fiber optic,1,1,1,two year,credit card (automatic),65.60756321839081,7008.15,0.0
6655-LHBYW,m,0,0,0,50,1.0,fiber optic,1,1,1,one year,credit card (automatic),65.60756321839081,5791.1,0.0
4959-JOSRX,f,0,1,0,2,1.0,dsl,0,0,0,month-to-month,credit card (automatic),65.60756321839081,80.55,1.0
5046-NUHWD,f,1,1,0,29,1.0,dsl,1,0,0,month-to-month,electronic check,65.60756321839081,1228.65,0.0
7273-TEFQD,m,1,0,0,3,1.0,dsl,0,0,0,month-to-month,electronic check,65.60756321839081,132.2,1.0
3606-TWKGI,m,1,0,0,13,1.0,fiber optic,0,0,1,month-to-month,electronic check,65.60756321839081,1364.3,1.0
7529-ZDFXI,m,1,1,0,57,1.0,fiber optic,0,0,0,month-to-month,electronic check,65.60756321839081,4925.35,0.0
7605-BDWDC,f,0,0,0,31,1.0,dsl,1,1,0,two year,bank transfer (automatic),65.60756321839081,1520.1,0.0
1950-KSVVJ,f,0,1,0,45,1.0,fiber optic,1,1,1,one year,mailed check,65.60756321839081,5032.25,0.0
0123-CRBRT,f,0,1,1,61,1.0,dsl,1,1,1,two year,mailed check,65.60756321839081,5526.75,0.0
6292-TOSSS,m,0,0,0,50,1.0,no,0,0,0,two year,bank transfer (automatic),65.60756321839081,1195.25,0.0
3197-ARFOY,f,1,0,0,19,1.0,fiber optic,1,1,1,month-to-month,mailed check,65.60756321839081,2007.25,0.0
6323-AYBRX,m,0,0,0,59,1.0,no,0,0,0,two year,mailed check,65.60756321839081,1099.6,1.0
7014-ZZXAW,f,0,1,0,71,1.0,no,0,0,0,two year,credit card (automatic),65.60756321839081,1732.95,0.0
4385-GZQXV,f,1,0,0,16,1.0,fiber optic,0,1,1,month-to-month,electronic check,65.60756321839081,1511.2,1.0
7633-MVPUY,m,0,1,0,57,1.0,dsl,1,1,0,two year,electronic check,65.60756321839081,3450.15,0.0
6366-ZGQGL,m,0,0,0,1,1.0,dsl,0,0,0,month-to-month,bank transfer (automatic),65.60756321839081,24.8,1.0
4716-HHKQH,m,1,1,0,20,1.0,fiber optic,0,1,1,month-to-month,electronic check,65.60756321839081,2172.05,0.0
5940-AHUHD,m,0,0,0,1,1.0,fiber optic,0,0,0,month-to-month,mailed check,65.60756321839081,70.6,1.0
6432-TWQLB,m,0,1,0,5,1.0,fiber optic,0,1,0,month-to-month,electronic check,65.60756321839081,401.1,1.0
4484-GLZOU,f,0,1,0,52,1.0,fiber optic,0,0,1,month-to-month,electronic check,65.60756321839081,5624.85,1.0
3179-GBRWV,m,1,1,0,21,1.0,dsl,1,0,0,month-to-month,bank transfer (automatic),65.60756321839081,1339.8,0.0
8645-KWHJO,m,0,0,0,14,1.0,dsl,0,1,1,month-to-month,electronic check,65.60756321839081,771.95,0.0
4130-MZLCC,f,0,0,0,5,1.0,dsl,0,0,0,month-to-month,bank transfer (automatic),65.60756321839081,244.75,0.0
0314-TKOSI,f,0,0,0,6,1.0,dsl,1,0,0,month-to-month,mailed check,65.60756321839081,322.9,0.0
8229-MYEJZ,f,0,0,0,10,1.0,dsl,0,0,0,month-to-month,electronic check,65.60756321839081,498.25,0.0
2080-SRCDE,f,0,0,1,1,1.0,no,0,0,0,month-to-month,mailed check,65.60756321839081,25.4,0.0
9577-WJVCQ,f,0,0,0,68,1.0,dsl,1,0,0,month-to-month,mailed check,65.60756321839081,3687.75,0.0
9512-UIBFX,m,0,1,1,18,1.0,fiber optic,0,0,1,month-to-month,mailed check,65.60756321839081,1779.95,1.0
6202-DYYFX,f,0,0,0,22,1.0,fiber optic,0,0,0,one year,credit card (automatic),65.60756321839081,1783.6,0.0
3808-HFKDE,f,0,0,0,20,1.0,dsl,0,0,0,month-to-month,electronic check,65.60756321839081,927.15,0.0
5583-SXDAG,m,0,1,0,1,1.0,fiber optic,0,0,0,month-to-month,electronic check,65.60756321839081,70.0,1.0
3488-PGMQJ,m,1,0,0,8,1.0,fiber optic,0,0,0,month-to-month,electronic check,65.60756321839081,606.55,1.0
3580-REOAC,m,0,0,0,10,1.0,dsl,0,0,0,month-to-month,credit card (automatic),65.60756321839081,435.4,1.0
7534-BFESC,m,1,0,0,24,1.0,fiber optic,0,0,0,month-to-month,electronic check,65.60756321839081,1712.7,1.0
3727-OWVYD,m,0,0,0,35,1.0,dsl,1,0,0,one year,mailed check,65.60756321839081,2021.2,0.0
2294-SALNE,m,0,1,1,23,1.0,fiber optic,0,1,0,one year,mailed check,65.60756321839081,1940.8,0.0
4847-TAJYI,f,1,0,0,6,1.0,fiber optic,0,0,1,month-to-month,electronic check,65.60756321839081,567.8,0.0
1563-IWQEX,f,0,0,0,12,1.0,no,0,0,0,month-to-month,mailed check,65.60756321839081,220.35,0.0
8203-XJZRC,m,0,0,0,1,1.0,no,0,0,0,month-to-month,mailed check,65.60756321839081,20.25,0.0
6556-DBKZF,f,0,1,1,71,1.0,fiber optic,0,0,0,two year,electronic check,65.60756321839081,5436.45,0.0
6851-WEFYX,m,1,1,0,35,1.0,fiber optic,0,0,1,month-to-month,electronic check,65.60756321839081,3437.5,0.0
2985-JUUBZ,m,0,1,1,40,1.0,dsl,0,0,1,month-to-month,electronic check,65.60756321839081,3015.75,0.0
6390-DSAZX,f,0,0,1,1,1.0,fiber optic,1,0,0,month-to-month,mailed check,65.60756321839081,73.6,1.0
0895-LMRSF,m,0,0,0,23,1.0,dsl,0,0,1,one year,bank transfer (automatic),64.9,1509.8,0.0
8098-LLAZX,f,1,0,0,4,1.0,fiber optic,0,0,1,month-to-month,electronic check,95.45,396.1,1.0
8266-VBFQL,m,0,0,0,4,1.0,fiber optic,0,1,0,month-to-month,electronic check,90.4,356.65,0.0
8181-YHCMF,f,0,1,1,68,1.0,dsl,0,1,1,two year,credit card (automatic),60.3,4109.0,0.0
2240-HSJQD,m,0,0,1,38,1.0,fiber optic,0,0,0,month-to-month,mailed check,81.85,3141.7,0.0
1248-DYXUB,m,0,1,1,52,1.0,no,0,0,0,two year,mailed check,24.8,1229.1,0.0
0265-EDXBD,m,1,1,0,32,1.0,fiber optic,0,0,0,month-to-month,electronic check,74.9,2303.35,1.0
4115-BNPJY,m,0,1,1,29,1.0,dsl,0,1,1,two year,mailed check,75.55,2054.4,0.0
3167-SNQPL,m,1,1,1,38,1.0,fiber optic,0,0,1,month-to-month,electronic check,101.15,3741.85,0.0
4091-TVOCN,m,0,0,1,48,1.0,dsl,1,0,1,one year,credit card (automatic),78.75,3682.45,0.0
1098-TDVUQ,f,0,0,0,1,1.0,no,0,0,0,month-to-month,bank transfer (automatic),19.25,19.25,0.0
7277-OZCGZ,f,0,0,0,22,1.0,fiber optic,1,1,0,month-to-month,electronic check,89.05,1886.25,0.0
1557-EMYVT,f,0,0,0,43,1.0,fiber optic,1,1,1,two year,credit card (automatic),115.05,4895.1,0.0
2799-ARNLO,f,1,1,0,5,1.0,fiber optic,0,0,0,month-to-month,electronic check,69.35,341.6,0.0
7563-BIUPC,m,0,0,0,5,1.0,fiber optic,0,0,1,month-to-month,electronic check,80.6,415.55,1.0
5027-YOCXN,m,0,1,1,51,1.0,fiber optic,1,1,1,one year,credit card (automatic),110.05,5686.4,0.0
3973-SKMLN,m,0,0,0,71,1.0,no,0,0,0,two year,credit card (automatic),19.9,1355.1,0.0
2321-OMBXY,f,0,1,1,38,1.0,dsl,1,1,1,one year,credit card (automatic),80.3,3058.65,1.0
2840-XANRC,m,1,1,0,24,1.0,fiber optic,0,0,1,month-to-month,electronic check,93.15,2231.05,1.0
6745-JEFZB,m,0,1,0,35,1.0,fiber optic,0,1,1,month-to-month,credit card (automatic),91.5,3236.35,0.0
5020-ZSTTY,f,1,0,0,54,1.0,dsl,1,1,1,one year,bank transfer (automatic),82.45,4350.1,1.0
9880-TDQAC,f,0,1,1,72,1.0,dsl,0,1,1,two year,electronic check,60.0,4264.0,0.0
8705-WZCYL,m,0,0,0,1,1.0,dsl,0,0,0,month-to-month,electronic check,44.8,44.8,0.0
7102-JJVTX,f,0,1,1,9,1.0,dsl,1,0,0,one year,mailed check,48.6,422.3,0.0
8626-PTQGE,m,0,0,0,69,1.0,dsl,1,1,1,two year,bank transfer (automatic),60.05,4176.7,0.0
4983-CLMLV,f,0,1,0,52,1.0,fiber optic,0,1,1,month-to-month,credit card (automatic),102.7,5138.1,0.0
5701-YVSVF,f,1,1,0,11,1.0,fiber optic,0,1,1,month-to-month,electronic check,82.9,880.05,0.0
5804-LEPIM,f,1,0,0,2,1.0,fiber optic,0,0,0,month-to-month,electronic check,70.35,139.05,1.0
5697-GOMBF,f,1,1,1,28,1.0,dsl,0,0,1,month-to-month,electronic check,35.9,973.65,0.0
2739-CACDQ,f,1,0,0,17,1.0,fiber optic,0,0,0,month-to-month,credit card (automatic),82.65,1470.05,0.0
9385-EHGDO,f,0,1,1,35,1.0,no,0,0,0,two year,mailed check,19.85,739.35,0.0
9498-FIMXL,f,0,0,0,8,1.0,no,0,0,0,one year,mailed check,19.2,161.95,0.0
2379-GYFLQ,m,0,0,0,46,1.0,fiber optic,0,0,1,one year,credit card (automatic),94.9,4422.95,0.0
0122-OAHPZ,f,0,0,0,7,1.0,fiber optic,0,0,0,month-to-month,electronic check,73.85,511.25,1.0
2868-SNELZ,f,0,0,0,2,1.0,fiber optic,0,0,0,month-to-month,mailed check,80.6,155.8,1.0
4322-RCYMT,m,0,1,1,68,1.0,dsl,0,1,0,one year,bank transfer (automatic),75.8,5293.95,1.0
6680-NENYN,f,0,0,0,43,1.0,fiber optic,0,0,1,two year,electronic check,104.6,4759.85,1.0
2088-IEBAU,f,0,0,0,68,1.0,dsl,1,1,1,two year,electronic check,88.15,6148.45,0.0
7982-VCELR,f,0,0,0,36,1.0,fiber optic,0,0,1,month-to-month,credit card (automatic),94.8,3565.65,0.0
1343-EHPYB,m,0,1,0,63,1.0,fiber optic,0,0,1,month-to-month,electronic check,103.4,6603.0,1.0
6035-BXTTY,f,1,0,0,32,1.0,dsl,0,1,0,month-to-month,bank transfer (automatic),54.65,1830.1,0.0
6885-PKOAM,f,0,1,0,71,1.0,dsl,1,1,1,two year,credit card (automatic),85.75,6223.8,0.0
7520-HQWJU,f,0,1,1,66,1.0,dsl,1,0,0,month-to-month,bank transfer (automatic),67.45,4508.65,0.0
9639-BUJXT,m,0,0,0,63,1.0,no,0,0,0,one year,mailed check,20.5,1328.15,0.0
5924-SNGKP,f,0,0,1,41,1.0,no,0,0,0,one year,credit card (automatic),20.25,865.0,0.0
0021-IKXGC,f,1,0,0,1,1.0,fiber optic,0,0,0,month-to-month,electronic check,72.1,72.1,0.0
2034-GDRCN,f,0,0,0,2,1.0,fiber optic,0,0,1,month-to-month,electronic check,90.4,168.2,1.0
8966-SNIZF,f,0,1,0,70,1.0,no,0,0,0,two year,bank transfer (automatic),19.45,1303.5,0.0
6243-OZGFH,f,0,0,0,23,1.0,dsl,0,0,1,month-to-month,electronic check,44.95,996.85,0.0
4654-DLAMQ,f,1,1,0,64,1.0,fiber optic,1,0,0,one year,bank transfer (automatic),97.0,6430.9,0.0
0513-RBGPE,m,0,1,1,37,1.0,dsl,1,1,0,two year,credit card (automatic),62.8,2278.75,0.0
5160-UXJED,m,0,0,1,17,1.0,dsl,0,0,0,one year,mailed check,44.6,681.4,0.0
4115-NZRKS,f,1,0,0,7,1.0,fiber optic,0,0,1,month-to-month,electronic check,89.15,574.35,0.0
0219-YTZUE,m,0,1,1,4,1.0,fiber optic,0,0,0,month-to-month,bank transfer (automatic),84.8,371.9,1.0
0623-IIHUG,f,1,0,0,21,1.0,dsl,1,0,1,month-to-month,electronic check,41.9,840.1,1.0
4572-DVCGN,f,0,0,0,10,1.0,fiber optic,0,0,0,month-to-month,bank transfer (automatic),80.25,846.0,1.0
3351-NGXYI,f,1,0,0,16,1.0,dsl,1,0,0,month-to-month,electronic check,54.1,889.0,0.0
8984-EYLLL,m,0,1,0,64,1.0,fiber optic,0,1,1,two year,electronic check,105.25,6823.4,0.0
9057-MSWCO,m,1,1,0,27,1.0,dsl,1,0,0,month-to-month,credit card (automatic),30.75,805.1,1.0
9833-TGFHX,m,0,1,1,42,1.0,fiber optic,1,0,1,one year,electronic check,97.1,4016.75,0.0
9294-TDIPC,m,0,0,1,5,1.0,no,0,0,0,month-to-month,mailed check,20.2,83.75,0.0
5229-DTFYB,f,0,0,0,41,1.0,fiber optic,0,1,1,two year,bank transfer (automatic),98.8,3959.15,0.0
0104-PPXDV,m,0,1,0,58,1.0,dsl,0,0,0,one year,credit card (automatic),50.3,2878.55,0.0
5176-LMJXE,f,0,0,0,47,1.0,no,0,0,0,two year,mailed check,20.55,945.7,0.0
3583-KRKMD,m,0,0,0,18,1.0,fiber optic,0,1,0,month-to-month,bank transfer (automatic),75.9,1373.05,0.0
1010-DIAUQ,m,0,0,0,5,1.0,fiber optic,0,0,1,month-to-month,bank transfer (automatic),96.5,492.55,1.0
9069-LGEUL,m,0,1,0,23,1.0,dsl,1,0,0,month-to-month,bank transfer (automatic),59.95,1406.0,0.0
7302-ZHMHP,f,0,0,0,1,1.0,no,0,0,0,month-to-month,mailed check,19.15,19.15,0.0
9571-EDEBV,m,0,1,0,71,1.0,fiber optic,0,0,1,one year,credit card (automatic),98.65,6962.85,0.0
3520-FJGCV,m,0,1,1,72,1.0,fiber optic,1,1,1,two year,credit card (automatic),112.6,8126.65,0.0
6563-VRERX,m,0,1,1,33,1.0,no,0,0,0,one year,mailed check,20.6,690.25,0.0
0259-GBZSH,m,0,0,0,2,1.0,fiber optic,0,0,1,month-to-month,electronic check,85.65,181.5,1.0
6122-EFVKN,m,0,0,1,24,1.0,dsl,1,1,0,two year,mailed check,35.75,830.8,0.0
2805-EDJPQ,f,0,1,1,56,1.0,fiber optic,0,1,0,one year,credit card (automatic),99.75,5608.4,0.0
6862-CQUMB,m,0,0,0,37,1.0,fiber optic,0,0,1,month-to-month,credit card (automatic),96.1,3646.8,0.0
7156-MXBJE,f,0,0,0,43,1.0,dsl,0,1,1,one year,credit card (automatic),85.1,3662.25,0.0
6158-HDPXZ,m,0,0,0,1,1.0,dsl,0,0,0,month-to-month,mailed check,25.35,25.35,0.0
9601-BRXPO,f,0,1,0,25,1.0,fiber optic,0,1,1,month-to-month,bank transfer (automatic),104.95,2566.5,1.0
2863-IMQDR,f,0,0,0,61,1.0,dsl,1,1,1,two year,electronic check,89.65,5308.7,0.0
5686-CMAWK,m,0,0,0,17,1.0,fiber optic,0,1,0,one year,electronic check,86.75,1410.25,0.0
5651-CRHKQ,f,0,1,0,41,1.0,fiber optic,0,1,0,one year,bank transfer (automatic),86.2,3339.05,0.0
6905-NIQIN,m,0,0,0,1,1.0,dsl,0,0,0,month-to-month,mailed check,50.65,50.65,1.0
8204-YJCLA,m,1,1,1,72,1.0,dsl,1,1,1,two year,bank transfer (automatic),64.8,4732.35,0.0
5167-ZFFMM,m,0,0,0,1,1.0,fiber optic,0,0,0,month-to-month,credit card (automatic),90.85,90.85,1.0
6583-SZVGP,m,0,0,0,48,1.0,fiber optic,0,0,1,two year,bank transfer (automatic),108.1,5067.45,0.0
4895-TMWIR,m,1,1,0,11,1.0,no,0,0,0,month-to-month,mailed check,19.95,214.75,1.0
0533-BNWKF,f,1,1,0,55,1.0,fiber optic,0,0,0,month-to-month,electronic check,85.45,4874.7,1.0
1708-PBBOA,f,0,0,0,42,1.0,dsl,1,1,0,one year,electronic check,54.75,2348.45,0.0
8782-LKFPK,m,0,0,0,44,1.0,fiber optic,0,0,0,month-to-month,mailed check,90.4,4063.0,0.0
5522-JBWMO,m,0,0,1,1,1.0,dsl,0,0,0,month-to-month,electronic check,44.0,44.0,0.0
3597-MVHJT,f,0,0,0,27,1.0,fiber optic,0,0,1,month-to-month,bank transfer (automatic),95.6,2595.25,0.0
9774-NRNAU,m,1,1,0,27,1.0,dsl,0,1,1,month-to-month,bank transfer (automatic),84.8,2309.55,0.0
0224-RLWWD,f,1,0,0,2,1.0,dsl,0,0,0,month-to-month,electronic check,44.3,89.3,0.0
9967-ATRFS,f,0,0,0,19,1.0,no,0,0,0,month-to-month,mailed check,19.9,367.55,0.0
3951-NJCVI,f,1,1,0,42,1.0,fiber optic,0,0,1,month-to-month,electronic check,95.05,3944.5,0.0
2977-CEBSX,f,0,0,0,66,1.0,dsl,1,1,1,two year,credit card (automatic),90.05,5965.95,0.0
0177-PXBAT,m,1,1,0,33,1.0,fiber optic,1,1,1,month-to-month,bank transfer (automatic),109.9,3694.7,0.0
6599-CEBNN,f,0,0,0,34,1.0,fiber optic,0,0,0,month-to-month,credit card (automatic),73.95,2524.45,1.0
2519-ERQOJ,m,1,0,0,33,1.0,dsl,0,1,1,month-to-month,electronic check,54.6,1803.7,0.0
5876-QMYLD,f,0,1,1,23,1.0,no,0,0,0,one year,mailed check,20.05,415.1,0.0
2277-AXSDC,f,0,0,0,32,1.0,no,0,0,0,one year,bank transfer (automatic),19.75,624.15,0.0
9442-JTWDL,f,0,0,0,11,1.0,no,0,0,0,one year,credit card (automatic),20.05,237.7,0.0
0979-PHULV,m,0,1,1,69,1.0,fiber optic,0,0,1,month-to-month,credit card (automatic),99.45,7007.6,1.0
3067-SVMTC,f,0,1,0,68,1.0,dsl,1,1,0,one year,bank transfer (automatic),55.9,3848.8,0.0
5495-GPSRW,m,0,0,0,20,1.0,no,0,0,0,two year,mailed check,19.7,419.4,0.0
7606-BPHHN,m,0,0,0,72,1.0,no,0,0,0,two year,credit card (automatic),19.8,1468.75,0.0
4742-DRORA,m,0,1,1,60,1.0,fiber optic,1,0,1,one year,bank transfer (automatic),95.4,5812.0,0.0
0111-KLBQG,m,1,1,1,32,1.0,fiber optic,0,0,1,month-to-month,mailed check,93.95,2861.45,0.0
4800-VHZKI,f,0,0,0,1,1.0,no,0,0,0,month-to-month,mailed check,19.9,19.9,1.0
7989-CHGTL,m,0,0,0,1,1.0,no,0,0,0,month-to-month,mailed check,19.6,19.6,1.0
0334-GDDSO,m,1,0,0,3,1.0,fiber optic,0,0,0,month-to-month,electronic check,81.35,233.7,1.0
4163-NCJAK,f,0,1,0,46,1.0,no,0,0,0,one year,bank transfer (automatic),24.45,1066.15,0.0
5233-AOZUF,f,0,1,0,29,1.0,fiber optic,0,0,0,month-to-month,electronic check,74.95,2149.05,0.0
5973-EJGDP,m,0,0,0,51,1.0,fiber optic,0,1,0,month-to-month,electronic check,87.35,4473.0,0.0
1996-DBMUS,f,1,1,0,48,1.0,fiber optic,0,0,0,month-to-month,bank transfer (automatic),70.65,3545.05,0.0
7916-VCCPB,f,0,1,1,16,1.0,fiber optic,0,0,0,month-to-month,bank transfer (automatic),73.25,1195.75,0.0
4686-GEFRM,m,0,1,0,70,1.0,fiber optic,0,1,0,two year,bank transfer (automatic),98.7,6858.9,0.0
5249-QYHEX,f,0,1,1,40,1.0,no,0,0,0,two year,mailed check,24.8,1024.7,0.0
0578-SKVMF,f,0,1,1,22,1.0,fiber optic,0,0,0,month-to-month,electronic check,83.3,1845.9,1.0
5564-NEMQO,f,1,0,0,1,1.0,fiber optic,0,0,0,month-to-month,bank transfer (automatic),75.3,75.3,1.0
2233-FAGXV,f,0,1,1,5,1.0,no,0,0,0,month-to-month,mailed check,24.3,132.25,0.0
5605-IYGFG,f,0,0,0,7,1.0,fiber optic,0,0,0,month-to-month,bank transfer (automatic),69.85,515.45,0.0
7663-ZTEGJ,m,0,0,1,29,1.0,fiber optic,0,1,0,one year,credit card (automatic),100.55,2830.45,0.0
3935-TBRZZ,m,0,1,1,44,1.0,no,0,0,0,one year,mailed check,25.7,1110.5,0.0
8111-BKVDS,f,0,0,0,10,1.0,dsl,1,0,0,month-to-month,bank transfer (automatic),40.7,449.3,0.0
2055-SIFSS,f,1,1,0,55,1.0,dsl,0,0,0,month-to-month,bank transfer (automatic),51.65,2838.55,0.0
2806-MLNTI,m,1,1,0,52,1.0,fiber optic,0,0,1,one year,bank transfer (automatic),105.1,5376.4,0.0
8734-DKSTZ,f,0,1,1,10,1.0,fiber optic,0,0,0,month-to-month,electronic check,85.95,858.6,0.0
4360-PNRQB,m,0,0,0,18,1.0,fiber optic,0,0,0,month-to-month,bank transfer (automatic),75.6,1395.05,0.0
6152-ONASV,f,0,1,0,68,1.0,dsl,1,1,0,one year,bank transfer (automatic),58.25,3975.7,0.0
9063-ZGTUY,f,0,1,1,61,1.0,no,0,0,0,month-to-month,mailed check,19.4,1182.55,1.0
7781-HVGMK,f,0,1,1,72,1.0,dsl,1,1,1,two year,credit card (automatic),65.2,4784.45,0.0
2181-UAESM,m,0,0,0,2,1.0,dsl,1,0,0,month-to-month,electronic check,53.45,119.5,0.0
2957-LOLHO,m,0,0,0,12,1.0,dsl,0,0,0,month-to-month,bank transfer (automatic),45.4,518.9,1.0
6048-NJXHX,m,0,1,0,41,1.0,no,0,0,0,two year,electronic check,19.75,899.45,0.0
2320-SLKMB,f,0,0,0,26,1.0,dsl,0,1,1,month-to-month,credit card (automatic),44.45,1183.8,0.0
4980-URKXC,m,0,1,0,36,1.0,no,0,0,0,one year,bank transfer (automatic),20.85,720.05,0.0
4376-KFVRS,m,0,1,1,72,1.0,fiber optic,1,1,1,two year,credit card (automatic),114.05,8468.2,0.0
5886-VLQVU,m,0,1,0,35,1.0,fiber optic,0,1,0,month-to-month,bank transfer (automatic),89.85,3161.2,0.0
3577-AMVUX,m,0,0,0,1,1.0,dsl,0,1,0,month-to-month,mailed check,55.05,55.05,0.0
0771-WLCLA,f,0,1,1,16,1.0,fiber optic,1,1,1,month-to-month,electronic check,112.95,1882.55,0.0
5628-RKIFK,f,1,0,0,49,1.0,fiber optic,1,0,1,month-to-month,credit card (automatic),101.55,5070.4,0.0
0206-TBWLC,f,0,1,0,54,1.0,fiber optic,1,1,1,one year,mailed check,114.65,6049.5,0.0
2937-FTHUR,f,0,0,1,18,1.0,dsl,1,0,0,month-to-month,electronic check,64.8,1166.7,0.0
1910-FMXJM,f,0,1,0,36,1.0,fiber optic,0,0,0,month-to-month,electronic check,80.4,2937.65,0.0
7752-XUSCI,f,0,0,0,60,1.0,fiber optic,0,0,1,month-to-month,electronic check,105.9,6396.45,1.0
4110-PFEUZ,f,0,0,0,1,1.0,fiber optic,0,0,0,month-to-month,mailed check,69.55,69.55,1.0
0732-OCQOC,f,0,1,1,52,1.0,no,0,0,0,two year,bank transfer (automatic),25.05,1270.25,0.0
5168-MSWXT,m,0,1,1,8,1.0,fiber optic,0,0,1,month-to-month,electronic check,94.75,759.55,0.0
1090-ESELR,m,0,1,1,72,1.0,fiber optic,1,1,1,two year,bank transfer (automatic),105.5,7611.55,0.0
8592-PLTMQ,f,0,0,0,64,1.0,no,0,0,0,one year,mailed check,24.7,1642.75,0.0
5760-WRAHC,f,1,0,0,22,1.0,dsl,1,1,0,month-to-month,mailed check,69.75,1545.4,0.0
8847-GEOOQ,m,0,1,0,60,1.0,dsl,0,1,1,month-to-month,bank transfer (automatic),60.2,3582.4,0.0
0256-LTHVJ,f,0,1,1,28,1.0,fiber optic,0,0,0,month-to-month,electronic check,81.05,2227.1,1.0
4785-FCIFB,f,0,1,0,61,1.0,no,0,0,0,two year,mailed check,24.4,1417.9,0.0
8313-NDOIA,f,0,0,0,24,1.0,fiber optic,0,0,1,month-to-month,electronic check,104.15,2494.65,0.0
5149-CUZUJ,m,0,1,1,28,1.0,fiber optic,0,1,1,one year,bank transfer (automatic),92.9,2768.35,0.0
0942-KOWSM,f,0,1,1,30,1.0,dsl,0,1,1,two year,bank transfer (automatic),80.8,2369.3,0.0
4237-CLSMM,m,0,1,0,2,1.0,no,0,0,0,month-to-month,mailed check,20.0,38.0,0.0
1452-VOQCH,m,0,0,0,1,1.0,fiber optic,0,0,0,month-to-month,electronic check,75.1,75.1,0.0
4719-UMSIY,m,0,0,1,6,1.0,no,0,0,0,month-to-month,mailed check,19.65,100.9,0.0
6614-VBEGU,f,0,1,0,24,1.0,dsl,0,0,1,month-to-month,bank transfer (automatic),69.45,1614.05,0.0
0880-TKATG,m,0,1,1,4,1.0,fiber optic,0,0,1,month-to-month,electronic check,101.15,385.9,1.0
3811-VBYBZ,m,0,0,0,7,1.0,fiber optic,0,0,1,month-to-month,electronic check,99.8,673.25,1.0
1480-BKXGA,m,1,1,0,72,1.0,fiber optic,1,1,1,two year,bank transfer (automatic),116.05,8404.9,0.0
2996-XAUVF,m,0,0,0,70,1.0,dsl,0,1,0,two year,mailed check,40.05,2799.75,0.0
9076-AXYIK,m,1,1,0,64,1.0,fiber optic,0,1,1,two year,electronic check,102.1,6538.45,0.0
5968-XQIVE,m,0,1,1,72,1.0,fiber optic,0,0,1,one year,electronic check,89.7,6588.95,0.0
8896-RAZCR,f,0,0,1,44,1.0,no,0,0,0,two year,mailed check,19.9,868.1,0.0
4640-UHDOS,f,0,1,1,13,1.0,dsl,0,0,0,month-to-month,electronic check,55.95,734.35,1.0
4933-IKULF,f,1,0,0,17,1.0,no,0,0,0,one year,mailed check,20.65,330.6,0.0
3583-EKAPL,m,0,0,0,1,1.0,dsl,0,0,0,month-to-month,electronic check,55.0,55.0,1.0
