Valor_Condominio,Metragem,N_Quartos,N_banheiros,N_Suites,N_Vagas
476.0,68.0,3,2,1,1
700.0,53.0,2,2,1,1
730.0,70.0,3,2,1,1
450.0,54.0,2,2,1,1
480.0,52.0,2,2,1,1
474.0,48.0,2,2,1,1
400.0,52.0,2,2,1,1
1541.0,119.0,3,2,1,3
350.0,32.0,1,1,0,1
365.0,64.0,2,2,1,1
520.0,63.0,3,2,1,2
0.0,50.0,1,2,1,1
1200.0,32.0,1,2,1,1
450.0,90.0,3,2,1,1
1000.0,60.0,2,2,1,3
800.0,80.0,3,2,1,1
646.0,41.0,1,2,1,1
0.0,45.0,2,2,1,1
1624.0,120.0,3,2,1,2
700.0,77.0,3,2,1,1
640.0,80.0,3,2,1,1
395.0,73.0,2,2,1,1
650.0,80.0,3,2,1,2
882.0,104.0,3,2,1,2
200.0,45.0,1,1,0,0
0.0,50.0,1,1,0,1
620.0,53.0,1,2,1,1
930.0,98.0,2,3,2,2
533.0,55.0,2,2,1,1
2500.0,245.0,3,4,3,3
300.0,45.0,2,2,1,1
200.0,48.0,2,1,0,1
843.0,65.0,2,2,1,2
604.0,72.0,3,2,1,1
615.0,57.0,2,2,1,1
1690.0,162.0,3,3,2,2
637.0,37.0,1,1,0,1
380.0,50.0,2,2,1,1
750.0,44.0,1,2,1,1
400.0,65.0,2,2,1,1
1050.0,195.0,4,3,2,3
0.0,58.0,2,2,1,1
970.0,75.0,3,3,1,2
0.0,70.0,2,2,1,1
600.0,70.0,2,2,1,2
4633.0,314.0,4,4,3,5
4742.0,373.0,4,2,1,4
783.0,60.0,2,2,1,1
1400.0,225.0,3,2,3,4
389.0,48.0,2,1,0,1
626.0,60.0,2,1,0,1
342.0,60.0,3,2,1,1
680.0,65.0,2,3,2,1
561.0,80.0,2,1,0,0
299.0,58.0,2,2,1,1
790.0,79.0,2,2,1,1
100.0,30.0,1,1,0,0
415.0,62.0,3,1,0,1
420.0,42.0,1,1,0,1
735.0,77.0,3,2,1,2
0.0,40.0,2,2,1,1
2639.0,162.0,3,6,3,3
602.0,71.0,2,2,1,1
812.0,55.0,2,2,1,1
1250.0,120.0,3,2,1,2
0.0,48.0,1,2,1,1
0.0,47.0,2,1,0,0
510.0,66.0,3,2,1,2
1500.0,136.0,4,2,1,3
1020.0,112.0,2,3,1,2
650.0,75.0,2,2,1,1
445.0,55.0,2,1,0,1
500.0,62.0,2,2,1,1
1950.0,168.0,3,4,3,3
652.0,81.0,2,1,0,1
390.0,54.0,2,2,1,1
400.0,68.0,3,2,1,1
1580.0,145.0,4,3,2,2
563.0,58.0,2,2,1,1
580.0,60.0,3,1,0,1
1000.0,85.0,3,2,1,2
1200.0,114.0,3,3,1,2
330.0,45.0,2,2,1,1
950.0,100.0,2,1,0,1
1130.0,120.0,3,3,1,2
1900.0,62.0,1,2,1,2
691.0,68.0,2,2,1,2
590.0,72.0,3,2,1,1
1250.0,110.0,3,2,1,2
540.0,60.0,3,2,1,1
540.0,69.0,3,2,1,1
1007.0,93.0,3,2,1,2
750.0,67.0,1,2,1,1
0.0,163.0,4,5,3,3
260.0,33.0,1,2,1,1
0.0,148.0,3,5,3,2
400.0,60.0,2,2,1,1
500.0,60.0,2,2,1,1
480.0,64.0,1,1,0,0
800.0,90.0,2,2,1,1
715.0,90.0,3,3,1,2
510.0,61.0,2,2,1,1
1250.0,120.0,2,3,2,2
412.0,65.0,2,2,1,1
900.0,86.0,2,2,1,2
2569.0,240.0,4,3,2,3
900.0,136.0,4,2,1,2
0.0,59.0,2,1,0,1
1400.0,177.0,3,5,3,3
600.0,96.0,3,3,1,2
591.0,70.0,2,2,1,1
370.0,70.0,3,2,1,1
905.0,64.0,2,2,1,1
1007.0,117.0,3,2,1,2
639.0,74.0,3,1,0,1
725.0,55.0,2,1,0,1
1561.0,130.0,4,3,1,2
1842.0,42.0,1,1,0,2
665.0,68.0,3,1,0,1
0.0,48.0,2,2,1,1
1106.0,130.0,3,2,1,1
125.0,80.0,2,1,0,0
400.0,75.0,1,2,1,1
800.0,70.0,2,2,1,1
877.0,59.0,2,2,1,2
429.0,54.0,2,2,1,1
160.0,50.0,2,2,1,1
1000.0,95.0,3,2,1,2
170.0,48.0,2,1,0,1
350.0,50.0,2,2,1,1
1000.0,149.0,3,4,3,2
680.0,64.0,2,1,0,1
1146.0,158.0,3,4,3,2
1100.0,133.0,3,4,3,2
190.0,48.0,2,2,1,1
750.0,70.0,2,1,0,2
270.0,44.0,1,2,1,1
535.0,60.0,2,1,0,1
380.0,49.0,2,2,1,1
630.0,50.0,1,2,1,1
422.0,59.0,2,1,0,1
500.0,65.0,2,2,1,2
650.0,62.0,2,2,1,1
3204.0,370.0,4,6,4,5
402.0,50.0,2,1,0,1
1076.0,180.0,4,1,3,2
0.0,45.0,2,1,0,1
483.0,60.0,2,1,0,1
462.0,60.0,2,1,0,1
415.0,78.0,2,2,1,2
850.0,77.0,2,2,1,1
840.0,92.0,3,2,1,2
780.0,44.0,1,2,1,1
330.0,50.0,2,1,0,1
1007.0,93.0,3,2,1,2
474.0,35.0,1,2,1,1
1071.0,98.0,2,2,1,2
530.0,56.0,2,1,0,1
555.0,70.0,3,2,1,1
785.0,79.0,2,2,1,2
1300.0,120.0,3,2,1,2
1000.0,100.0,4,2,1,2
800.0,76.0,2,1,0,1
720.0,56.0,2,2,1,1
620.0,123.0,3,2,1,1
1800.0,95.0,4,3,2,2
740.0,65.0,3,2,1,1
0.0,168.0,3,3,1,2
646.0,40.0,1,2,1,1
835.0,64.0,2,1,0,1
337.0,45.0,1,1,0,1
523.0,50.0,2,2,1,1
293.0,70.0,2,1,0,1
0.0,50.0,1,2,1,1
493.0,35.0,1,2,1,1
200.0,45.0,2,1,0,0
690.0,65.0,3,2,1,1
680.0,69.0,2,2,1,2
3200.0,180.0,3,2,1,2
1251.0,103.0,2,2,0,1
788.0,76.0,3,2,1,2
610.0,64.0,3,1,0,1
400.0,55.0,2,1,0,1
811.0,107.0,3,2,1,2
3778.0,220.0,3,5,3,3
2019.0,42.0,1,1,0,1
310.0,46.0,2,1,0,1
600.0,35.0,1,1,0,1
507.0,60.0,3,2,1,1
480.0,53.0,2,1,0,1
870.0,75.0,2,2,1,1
1035.0,81.0,2,2,1,1
650.0,62.0,1,2,1,1
600.0,70.0,3,2,1,2
0.0,52.0,2,2,1,1
780.0,130.0,3,2,1,1
120.0,45.0,1,2,1,1
485.0,60.0,2,2,1,1
481.0,53.0,2,1,0,2
560.0,57.0,2,1,0,1
723.0,50.0,2,1,0,0
539.0,51.0,2,1,0,1
750.0,68.0,2,2,1,1
1000.0,90.0,2,3,2,2
500.0,64.0,3,1,0,1
1040.0,105.0,3,3,1,2
460.0,50.0,2,1,0,1
2200.0,192.0,3,4,3,3
375.0,55.0,2,2,1,1
450.0,50.0,2,2,1,1
560.0,40.0,1,1,0,1
2192.0,210.0,4,5,4,4
750.0,56.0,2,2,1,1
1750.0,165.0,4,5,2,4
531.0,40.0,1,2,1,1
1900.0,170.0,4,4,3,3
629.0,75.0,2,1,0,1
350.0,55.0,2,1,0,1
746.0,90.0,2,1,0,1
230.0,55.0,1,2,1,1
0.0,65.0,2,2,1,1
250.0,47.0,2,2,1,1
1100.0,83.0,2,2,1,1
421.0,50.0,2,1,0,1
750.0,72.0,2,2,1,2
385.0,52.0,2,2,1,1
550.0,42.0,1,1,0,2
2100.0,144.0,3,2,1,2
375.0,50.0,1,1,0,0
420.0,47.0,2,2,1,1
2900.0,155.0,3,2,1,3
268.0,37.0,1,1,0,1
726.0,84.0,3,2,1,1
505.0,55.0,2,2,1,1
595.0,73.0,1,2,1,1
510.0,71.0,3,1,0,1
110.0,42.0,1,1,0,1
2000.0,178.0,3,4,3,4
3300.0,188.0,2,4,2,2
540.0,62.0,2,2,1,1
520.0,43.0,1,2,1,1
1500.0,145.0,4,4,2,2
500.0,45.0,2,1,0,1
735.0,65.0,2,2,1,2
400.0,65.0,3,2,1,1
365.0,72.0,3,2,1,1
200.0,50.0,2,2,1,1
800.0,73.0,2,1,0,1
904.0,190.0,3,5,1,1
320.0,43.0,1,2,1,1
50.0,70.0,3,2,1,1
599.0,56.0,2,2,1,1
650.0,60.0,2,2,1,2
630.0,75.0,3,2,1,2
650.0,82.0,3,2,1,2
0.0,40.0,1,2,1,1
0.0,50.0,2,2,1,1
310.0,57.0,1,2,1,1
530.0,58.0,2,1,0,1
246.0,56.0,2,2,1,1
500.0,60.0,2,2,1,1
504.0,61.0,1,1,0,0
50.0,80.0,3,2,1,1
0.0,46.0,1,1,0,1
1200.0,80.0,1,2,1,2
570.0,60.0,2,1,0,1
564.0,55.0,2,2,1,1
0.0,62.0,2,2,1,1
0.0,65.0,3,1,0,1
5000.0,280.0,4,5,4,4
0.0,45.0,2,2,1,1
455.0,66.0,2,2,1,1
0.0,45.0,2,2,1,1
650.0,83.0,2,2,1,2
350.0,50.0,2,1,0,1
710.0,65.0,2,2,1,1
360.0,53.0,2,2,1,1
360.0,42.0,2,2,1,1
465.0,65.0,2,2,1,1
597.0,60.0,2,2,1,1
1100.0,87.0,2,1,0,2
560.0,70.0,2,2,1,1
0.0,50.0,2,2,1,1
1360.0,90.0,3,2,1,2
0.0,90.0,1,2,1,1
340.0,50.0,2,1,0,1
795.0,101.0,3,2,1,2
650.0,68.0,2,1,0,1
538.0,37.0,1,1,0,1
574.0,79.0,2,2,1,2
1377.0,140.0,3,2,1,1
770.0,50.0,2,1,0,1
650.0,75.0,3,2,1,1
1700.0,177.0,3,4,3,4
3613.0,269.0,3,4,3,3
700.0,64.0,2,2,1,1
350.0,49.0,2,2,1,1
456.0,49.0,1,1,0,1
620.0,67.0,3,2,1,2
600.0,54.0,2,2,1,1
550.0,60.0,2,2,1,1
600.0,80.0,3,2,1,2
140.0,48.0,2,1,0,1
273.0,32.0,1,2,1,1
1100.0,103.0,2,3,1,1
484.0,53.0,2,2,1,1
875.0,90.0,3,2,1,2
396.0,55.0,2,2,1,1
646.0,40.0,1,2,1,1
917.0,53.0,2,2,1,1
840.0,84.0,3,2,1,1
640.0,58.0,2,2,1,1
900.0,94.0,2,2,1,2
1345.0,163.0,3,4,3,3
1100.0,100.0,3,2,1,3
411.0,75.0,2,2,1,1
450.0,55.0,2,1,0,1
400.0,47.0,2,2,1,1
650.0,60.0,2,2,1,1
511.0,50.0,2,2,1,1
578.0,66.0,2,2,1,1
4690.0,540.0,4,3,2,4
200.0,54.0,2,2,1,1
2345.0,196.0,4,3,2,3
480.0,76.0,3,2,1,1
700.0,72.0,2,2,1,1
2100.0,47.0,1,2,1,1
1800.0,176.0,3,4,3,3
270.0,44.0,1,1,0,1
1200.0,75.0,2,2,1,2
3000.0,267.0,3,4,3,5
1500.0,160.0,2,3,1,2
400.0,40.0,1,1,0,1
1600.0,140.0,3,4,3,2
373.0,48.0,2,2,1,1
400.0,65.0,3,2,1,1
455.0,41.0,1,1,0,1
580.0,45.0,1,1,0,1
400.0,39.0,2,2,1,1
0.0,45.0,2,2,1,1
395.0,54.0,2,1,0,1
620.0,64.0,3,2,1,1
1500.0,197.0,4,5,4,4
4086.0,305.0,3,3,2,3
966.0,55.0,1,2,1,1
766.0,45.0,1,2,1,1
380.0,68.0,3,2,1,1
1100.0,133.0,3,3,1,2
683.0,80.0,3,2,1,2
615.0,75.0,3,1,0,1
0.0,48.0,2,2,1,1
415.0,63.0,2,1,0,1
400.0,65.0,2,1,0,1
450.0,52.0,2,1,0,1
700.0,85.0,3,2,1,2
3100.0,223.0,3,2,1,2
1600.0,250.0,4,1,3,3
538.0,55.0,1,1,0,1
340.0,45.0,2,1,0,1
742.0,77.0,3,1,0,1
1600.0,140.0,3,4,1,2
317.0,36.0,1,1,0,0
5200.0,420.0,4,5,4,4
500.0,69.0,3,2,1,1
456.0,49.0,1,1,0,1
0.0,92.0,2,2,1,1
350.0,48.0,2,2,1,1
413.0,75.0,2,2,1,1
1076.0,180.0,4,1,3,2
1671.0,100.0,3,2,1,1
1750.0,144.0,3,4,3,2
2035.0,194.0,4,4,3,4
465.0,48.0,2,1,0,1
420.0,51.0,2,2,1,1
320.0,65.0,2,2,1,1
835.0,72.0,2,2,1,2
0.0,40.0,1,1,0,0
830.0,53.0,2,2,1,1
782.0,90.0,3,2,1,1
566.0,92.0,2,1,0,1
854.0,118.0,2,2,1,1
2520.0,180.0,4,4,3,2
1490.0,117.0,3,4,1,2
100.0,48.0,2,2,1,1
610.0,78.0,2,2,1,2
1370.0,162.0,2,1,0,2
867.0,92.0,3,2,1,2
727.0,67.0,2,2,1,1
283.0,56.0,2,2,1,1
1500.0,180.0,4,4,3,3
3200.0,277.0,4,6,4,4
955.0,61.0,2,2,0,1
400.0,65.0,2,2,1,1
1850.0,208.0,3,2,1,2
1400.0,63.0,1,2,1,2
590.0,35.0,1,2,1,1
3099.0,420.0,4,6,4,5
350.0,50.0,2,2,1,1
800.0,55.0,1,2,1,1
600.0,64.0,3,1,0,1
2225.0,157.0,3,4,3,4
1440.0,115.0,3,2,1,2
459.0,65.0,2,1,0,1
430.0,60.0,2,2,1,1
400.0,53.0,3,1,0,1
600.0,63.0,1,2,1,2
360.0,65.0,2,2,1,1
1600.0,154.0,4,3,2,3
1750.0,225.0,3,3,1,2
500.0,44.0,1,1,0,1
592.0,60.0,1,1,0,1
529.0,53.0,2,1,0,1
750.0,55.0,1,2,1,1
430.0,68.0,2,1,0,1
3600.0,300.0,4,5,4,4
700.0,74.0,2,1,0,1
3700.0,270.0,4,5,4,2
420.0,46.0,2,1,0,1
700.0,86.0,3,2,1,2
620.0,85.0,2,1,0,1
416.0,54.0,2,2,1,1
120.0,56.0,2,1,0,1
700.0,96.0,3,2,1,1
850.0,176.0,4,5,2,3
227.0,45.0,2,2,1,1
544.0,65.0,2,2,1,1
585.0,85.0,2,2,1,1
500.0,60.0,2,1,0,1
2800.0,160.0,3,4,3,3
360.0,65.0,2,2,1,1
234.0,53.0,2,1,0,1
275.0,44.0,1,1,0,1
580.0,149.0,2,1,0,0
747.0,63.0,2,3,2,2
438.0,49.0,2,1,0,1
500.0,95.0,3,2,1,1
0.0,30.0,1,1,0,0
400.0,60.0,2,2,1,1
500.0,65.0,2,2,1,2
597.0,78.0,3,2,1,2
558.0,75.0,3,2,1,1
600.0,75.0,2,2,1,1
120.0,70.0,2,2,1,1
1710.0,233.0,4,5,4,3
1000.0,147.0,3,2,1,2
1292.0,127.0,3,2,1,2
400.0,47.0,2,1,0,1
2265.0,290.0,3,5,2,3
650.0,45.0,2,2,1,1
1700.0,105.0,3,3,1,2
2500.0,187.0,3,5,3,3
420.0,45.0,1,2,1,1
360.0,50.0,2,2,1,1
60.0,58.0,2,2,1,1
300.0,70.0,2,2,1,1
1400.0,140.0,3,2,1,2
624.0,74.0,1,2,1,1
420.0,46.0,2,1,0,1
654.0,44.0,1,1,0,1
700.0,87.0,2,2,1,2
1200.0,180.0,3,2,3,2
625.0,68.0,2,2,1,2
0.0,62.0,2,2,1,1
670.0,64.0,2,1,0,1
395.0,86.0,2,2,1,1
0.0,59.0,2,2,1,1
3000.0,130.0,2,2,1,2
1650.0,70.0,2,2,1,2
0.0,130.0,3,4,3,3
490.0,70.0,3,2,1,1
4200.0,257.0,4,2,1,3
680.0,36.0,1,1,0,1
420.0,58.0,2,2,1,1
432.0,47.0,2,1,0,1
1600.0,177.0,4,4,3,3
445.0,55.0,2,2,1,1
430.0,45.0,2,1,0,1
310.0,45.0,1,2,1,1
470.0,77.0,2,2,1,1
400.0,50.0,2,1,0,1
650.0,35.0,1,2,1,1
1625.0,190.0,3,4,3,3
462.0,52.0,2,2,1,1
900.0,90.0,3,2,1,2
3500.0,312.0,4,5,4,4
585.0,57.0,2,1,0,1
550.0,47.0,1,2,1,1
1370.0,87.0,2,2,1,1
1000.0,150.0,2,3,2,2
0.0,48.0,2,2,1,1
600.0,51.0,1,1,0,1
680.0,35.0,1,2,1,1
0.0,64.0,3,2,1,1
246.0,56.0,2,2,1,1
115.0,48.0,2,2,1,1
2300.0,140.0,3,4,3,3
2682.0,220.0,3,5,4,3
500.0,79.0,2,1,0,1
890.0,68.0,3,2,1,2
1460.0,85.0,3,2,1,2
340.0,49.0,2,2,1,1
450.0,110.0,2,2,1,1
470.0,65.0,2,1,0,0
743.0,77.0,3,2,1,1
530.0,50.0,2,2,1,1
0.0,45.0,2,2,1,1
195.0,48.0,2,2,1,1
600.0,90.0,2,2,1,1
350.0,36.0,1,2,1,1
734.0,91.0,3,2,1,2
400.0,52.0,2,2,1,1
510.0,70.0,3,2,1,1
375.0,63.0,3,2,1,1
430.0,62.0,2,2,1,0
608.0,55.0,1,2,1,1
0.0,110.0,2,2,1,1
618.0,40.0,1,1,0,1
650.0,70.0,3,2,1,1
660.0,44.0,1,1,0,1
569.0,49.0,2,1,0,1
593.0,68.0,3,2,1,1
750.0,88.0,3,2,1,2
70.0,60.0,2,2,1,1
1400.0,132.0,3,2,1,1
1300.0,85.0,3,2,1,1
1600.0,122.0,2,3,2,2
1500.0,178.0,3,4,3,3
551.0,35.0,1,2,1,1
420.0,65.0,2,1,0,1
2600.0,393.0,3,2,1,1
3740.0,195.0,3,4,3,3
500.0,50.0,2,2,1,1
3700.0,240.0,3,4,3,3
498.0,58.0,2,2,1,1
585.0,79.0,3,2,1,1
432.0,60.0,2,2,1,1
1400.0,132.0,3,2,1,1
500.0,80.0,3,2,1,2
1100.0,90.0,3,3,1,2
600.0,60.0,2,2,1,1
100.0,49.0,2,1,0,1
837.0,95.0,3,3,1,2
195.0,61.0,2,2,1,1
3000.0,62.0,1,2,1,1
0.0,50.0,2,1,0,0
490.0,64.0,2,2,1,1
0.0,33.0,1,2,1,1
360.0,70.0,3,2,1,1
633.0,63.0,3,2,1,1
750.0,70.0,3,2,1,1
401.0,38.0,1,1,0,0
1090.0,120.0,3,2,1,2
480.0,50.0,2,2,1,1
692.0,54.0,2,1,0,1
1200.0,150.0,3,2,1,2
500.0,46.0,1,1,0,1
0.0,45.0,2,1,0,1
1420.0,150.0,3,3,1,1
670.0,53.0,2,1,0,1
0.0,106.0,3,2,1,1
636.0,74.0,3,2,1,1
1600.0,184.0,3,4,3,3
0.0,80.0,2,2,1,1
380.0,30.0,1,2,1,1
2500.0,220.0,3,4,3,3
572.0,51.0,1,1,0,1
1530.0,127.0,3,5,3,2
1080.0,131.0,3,3,1,1
420.0,63.0,3,2,1,1
1245.0,140.0,3,2,1,3
240.0,53.0,2,1,0,1
350.0,63.0,2,1,0,1
1300.0,110.0,3,4,2,2
729.0,61.0,2,2,1,2
279.0,43.0,1,1,0,1
330.0,64.0,3,2,1,1
800.0,48.0,1,1,0,1
651.0,30.0,1,2,1,1
0.0,264.0,3,4,3,5
500.0,54.0,2,1,0,1
650.0,74.0,3,2,1,2
650.0,85.0,2,2,1,2
520.0,71.0,2,2,1,1
400.0,55.0,2,2,1,1
1580.0,154.0,3,4,1,2
995.0,100.0,3,2,1,1
1001.0,99.0,3,2,1,1
375.0,69.0,3,2,1,1
900.0,80.0,3,1,0,1
484.0,55.0,2,2,1,1
400.0,49.0,1,2,1,1
540.0,50.0,2,2,1,1
530.0,63.0,3,2,1,1
1850.0,161.0,4,4,3,3
1520.0,180.0,3,5,3,2
1740.0,155.0,3,2,1,2
484.0,47.0,2,2,1,1
4700.0,325.0,4,3,1,4
446.0,56.0,2,2,1,1
0.0,273.0,10,4,1,8
641.0,70.0,3,2,1,1
387.0,71.0,1,1,0,1
2000.0,101.0,1,2,1,2
0.0,60.0,1,2,1,2
1332.0,169.0,3,3,1,1
0.0,55.0,2,2,1,1
470.0,48.0,1,1,0,1
800.0,75.0,3,1,0,2
420.0,50.0,2,2,1,1
0.0,54.0,2,2,1,1
360.0,65.0,2,1,0,1
1155.0,172.0,3,4,3,3
600.0,60.0,2,2,1,1
540.0,70.0,3,2,1,1
650.0,35.0,1,2,1,1
670.0,61.0,3,2,1,1
1939.0,150.0,3,4,1,2
750.0,80.0,3,2,1,1
750.0,135.0,3,3,1,2
453.0,51.0,2,2,1,1
690.0,110.0,2,1,0,1
0.0,50.0,2,2,1,1
770.0,47.0,1,1,0,1
533.0,107.0,3,2,1,2
450.0,57.0,2,2,1,1
500.0,61.0,2,2,1,1
1600.0,107.0,2,3,2,2
580.0,46.0,1,2,1,1
340.0,45.0,1,2,1,1
1031.0,92.0,2,3,1,2
2200.0,165.0,3,2,1,2
487.0,50.0,2,2,1,1
670.0,70.0,3,1,0,2
400.0,39.0,1,2,1,1
443.0,85.0,2,2,1,1
1345.0,163.0,3,5,3,3
1880.0,200.0,3,2,1,2
550.0,62.0,2,2,1,1
605.0,62.0,2,2,1,1
900.0,90.0,3,2,1,2
650.0,114.0,3,3,1,2
658.0,53.0,2,1,0,1
935.0,107.0,3,2,1,1
580.0,68.0,2,2,1,1
1200.0,120.0,4,3,2,2
950.0,135.0,3,3,2,2
1100.0,120.0,3,4,1,3
1050.0,84.0,3,2,1,2
1061.0,96.0,2,4,2,2
540.0,43.0,1,1,0,1
0.0,47.0,1,2,1,1
0.0,92.0,1,2,1,1
4995.0,240.0,3,4,3,3
1502.0,111.0,3,2,1,2
0.0,34.0,1,1,0,0
850.0,70.0,1,2,1,1
0.0,67.0,1,2,1,2
250.0,35.0,1,1,0,0
3200.0,150.0,2,3,2,2
550.0,83.0,3,2,1,1
1180.0,126.0,3,2,1,3
1300.0,93.0,3,3,1,2
0.0,40.0,1,1,0,0
550.0,62.0,2,2,1,1
290.0,60.0,2,2,1,1
850.0,80.0,2,1,0,1
550.0,79.0,3,2,1,2
1700.0,130.0,3,4,3,3
1379.0,150.0,3,2,1,1
551.0,57.0,2,2,1,1
1150.0,162.0,3,4,3,2
1450.0,150.0,3,3,1,1
180.0,100.0,2,2,1,1
408.0,50.0,2,1,0,1
470.0,37.0,1,1,0,1
550.0,74.0,3,2,1,1
509.0,40.0,1,1,0,1
2700.0,215.0,3,3,0,1
550.0,75.0,2,1,0,0
400.0,40.0,1,1,0,0
600.0,70.0,2,1,0,1
0.0,69.0,3,2,1,1
900.0,78.0,3,2,1,2
520.0,70.0,2,2,1,1
574.0,65.0,3,2,1,1
2450.0,174.0,4,2,1,2
1395.0,103.0,2,2,1,1
478.0,53.0,2,2,1,1
0.0,40.0,1,2,1,1
660.0,60.0,3,2,1,1
2000.0,185.0,4,3,2,3
200.0,60.0,2,2,1,1
853.0,72.0,3,2,1,2
500.0,63.0,3,2,1,1
1250.0,148.0,3,4,3,2
1050.0,86.0,2,2,1,1
877.0,66.0,2,1,0,1
400.0,55.0,2,1,0,1
578.0,50.0,2,1,0,1
580.0,44.0,2,1,0,1
0.0,40.0,1,2,1,1
480.0,70.0,3,2,1,1
4500.0,325.0,4,4,3,4
0.0,80.0,1,2,1,1
1600.0,210.0,3,4,3,3
520.0,43.0,1,2,1,1
547.0,64.0,2,1,0,0
605.0,72.0,3,2,1,1
430.0,66.0,3,2,1,1
270.0,44.0,1,1,0,1
0.0,120.0,3,2,1,1
750.0,63.0,2,2,1,1
1000.0,132.0,3,2,1,3
4000.0,420.0,4,5,4,4
0.0,74.0,2,2,1,2
800.0,79.0,2,2,1,2
0.0,65.0,2,2,1,1
210.0,70.0,2,1,0,0
610.0,59.0,3,2,1,1
350.0,50.0,3,1,0,1
1850.0,158.0,3,4,3,3
500.0,74.0,2,2,1,1
106.0,48.0,2,2,1,1
750.0,77.0,3,2,1,2
504.0,80.0,3,2,1,2
515.0,60.0,2,2,1,1
816.0,75.0,3,1,0,1
700.0,43.0,1,2,1,1
2833.0,184.0,3,4,3,4
473.0,66.0,2,1,0,2
805.0,63.0,1,2,1,1
350.0,36.0,1,2,1,1
2500.0,178.0,4,4,3,4
800.0,89.0,2,2,1,1
330.0,56.0,2,2,1,1
780.0,80.0,2,2,1,1
300.0,37.0,1,2,1,1
597.0,75.0,3,2,1,1
160.0,50.0,2,2,1,1
609.0,55.0,2,2,1,1
1.0,73.0,3,2,1,2
280.0,56.0,2,1,0,1
350.0,48.0,2,1,0,1
476.0,65.0,3,1,0,1
70.0,30.0,1,2,1,1
706.0,67.0,2,2,1,1
505.0,50.0,2,2,1,1
500.0,63.0,3,2,1,1
663.0,59.0,3,1,0,1
450.0,47.0,2,1,0,1
550.0,65.0,2,2,1,1
480.0,50.0,1,2,1,1
2600.0,330.0,5,4,3,2
1615.0,140.0,4,2,1,2
700.0,84.0,3,2,1,2
2000.0,210.0,4,3,2,3
0.0,40.0,1,1,0,0
400.0,55.0,2,2,1,1
500.0,45.0,1,2,1,1
1320.0,180.0,3,2,1,2
0.0,50.0,2,1,0,1
570.0,60.0,3,1,0,1
909.0,90.0,3,2,1,1
430.0,45.0,1,1,0,1
783.0,78.0,3,1,0,1
1800.0,267.0,4,3,2,4
560.0,60.0,2,1,0,1
0.0,35.0,1,1,0,0
2850.0,211.0,3,4,3,3
550.0,65.0,3,2,1,1
446.0,59.0,2,1,0,1
250.0,60.0,2,2,1,1
790.0,75.0,3,2,1,2
555.0,70.0,3,2,1,1
700.0,72.0,3,2,1,1
940.0,88.0,3,2,1,2
0.0,93.0,3,2,1,2
1000.0,135.0,3,4,3,2
697.0,86.0,3,2,1,2
679.0,69.0,3,2,1,1
368.0,69.0,2,2,1,1
0.0,59.0,2,2,1,1
330.0,56.0,2,2,1,1
800.0,126.0,3,2,1,1
388.0,50.0,2,2,1,1
550.0,60.0,2,2,1,1
396.0,66.0,2,2,1,1
1449.0,156.0,3,4,3,3
4100.0,280.0,4,5,4,4
570.0,50.0,1,1,0,1
743.0,50.0,2,2,1,1
0.0,44.0,2,2,1,1
2256.0,42.0,1,2,1,1
835.0,74.0,2,2,1,2
470.0,54.0,2,2,1,1
980.0,70.0,2,3,2,1
2835.0,190.0,3,3,1,2
200.0,46.0,2,2,1,1
1100.0,84.0,3,2,1,2
1000.0,101.0,2,3,2,2
1960.0,186.0,3,4,3,3
2600.0,259.0,3,4,1,1
685.0,95.0,3,2,1,2
547.0,56.0,2,1,0,1
890.0,85.0,3,3,1,2
0.0,50.0,2,2,1,1
2000.0,255.0,4,5,4,4
620.0,67.0,3,2,1,2
500.0,58.0,2,2,1,1
1024.0,79.0,3,2,0,1
450.0,48.0,1,1,0,0
680.0,73.0,3,2,1,1
500.0,45.0,1,2,1,1
1250.0,164.0,4,2,1,2
1900.0,150.0,3,4,3,3
639.0,72.0,3,2,1,1
605.0,60.0,3,2,1,1
300.0,60.0,2,2,1,1
1250.0,117.0,3,2,1,2
980.0,138.0,3,2,1,1
2343.0,195.0,3,4,3,3
1550.0,168.0,3,2,1,2
425.0,40.0,1,2,1,1
640.0,74.0,3,1,0,1
3500.0,280.0,3,4,3,3
3600.0,230.0,4,4,3,3
500.0,60.0,2,1,0,1
4901.0,336.0,4,5,4,5
770.0,56.0,2,2,1,1
415.0,48.0,2,1,0,1
575.0,56.0,2,1,0,1
1300.0,85.0,3,2,1,1
1701.0,155.0,3,3,2,3
425.0,56.0,2,2,1,1
350.0,48.0,2,2,1,1
500.0,48.0,2,1,0,1
0.0,181.0,4,4,3,2
522.0,50.0,2,2,1,1
0.0,133.0,3,3,2,3
398.0,53.0,2,2,1,1
407.0,54.0,2,2,1,1
441.0,50.0,1,1,0,0
848.0,79.0,2,1,0,1
477.0,58.0,2,1,0,1
600.0,79.0,3,1,2,2
395.0,55.0,2,2,1,1
812.0,70.0,3,1,0,1
395.0,73.0,2,2,1,1
1320.0,70.0,2,2,1,2
1400.0,45.0,1,2,1,1
3200.0,230.0,4,3,2,3
0.0,74.0,2,2,1,1
900.0,113.0,3,2,1,1
400.0,55.0,2,2,1,1
0.0,70.0,2,2,1,1
280.0,45.0,2,2,1,1
1100.0,43.0,1,2,1,1
277.0,50.0,2,2,1,1
1850.0,192.0,4,4,3,2
